201
65	0.10779817010414802
80	0.033427566621985844
104	0.03765472230056123
135	0.10779817010414802
158	0.08019966671944016
186	0.05647216400120273
202	0.06714872251104896
367	0.06974742773363433
516	0.09712161159430178
612	0.06608602406856566
628	0.03418524483946361
689	0.09712161159430178
938	0.030015147046701645
940	0.030516918386795537
959	0.06415813392271644
960	0.020359029015889887
1223	0.04849427723107212
1396	0.055931651769947466
1426	0.1556505620417904
1430	0.03936793276199572
1448	0.03848752068385781
1503	0.01948741112469706
1554	0.029721747356397356
1674	0.09712161159430178
1722	0.031248046315039826
1789	0.05821776778270658
1803	0.10980880665407643
1875	0.024860695645396804
1881	0.08895661182625637
1938	0.08603453191534302
2073	0.05176836495143572
2084	0.03498213036429988
2086	0.08700001556107005
2133	0.03611313498531285
2162	0.04882553769754461
2246	0.02403533653682388
2353	0.04516871693959867
2361	0.044227844817191976
2371	0.10779817010414802
2372	0.04280501690302397
2444	0.03392852192976168
2548	0.012832127819771139
2640	0.043500007780535026
2648	0.07946937722559141
2654	0.09087622522928639
2738	0.03973468861279571
2821	0.07233141043358106
2880	0.01948741112469706
2945	0.07576849457460931
2971	0.04129582290784495
3021	0.0830079689434273
3268	0.057032335479563136
3289	0.07946937722559141
3305	0.06509193606476309
3426	0.053941401142093226
3427	0.02117132713451734
3484	0.0830079689434273
3543	0.047236189047854815
3581	0.049164079193704045
3589	0.032705417903735115
3614	0.059502096207390845
3639	0.06327772184457854
3664	0.04109180644158949
3702	0.02730589994233034
3746	0.027725626675874537
3766	0.07086334601695485
3896	0.05441537755491685
4006	0.025002659950024427
4041	0.05379461573485754
4121	0.03418524483946361
4123	0.1529348802416658
4129	0.10779817010414802
4146	0.025002659950024427
4164	0.0509782934138886
4428	0.052441660403171046
4480	0.05540946555871944
4532	0.06415813392271644
4545	0.06090333614603357
4672	0.20547305626557646
4769	0.07395428035442475
4796	0.07395428035442475
4809	0.01928929883714391
4895	0.05761365043140951
4921	0.018948617884349893
5021	0.08946581409774641
5041	0.08644505308445555
5162	0.03190359282268297
5164	0.051368264066394116
5258	0.06608602406856566
5370	0.024860695645396804
5372	0.06327772184457854
5405	0.10696315082574041
5409	0.06509193606476309
5456	0.08858762137241405
5467	0.08644505308445555
5498	0.04607314485623413
5537	0.10779817010414802
5604	0.03224213431884241
5957	0.046643692231258985
5996	0.02962517639419613
6019	0.06494406875605825
6042	0.05967434363220548
6068	0.08606642787255968
6119	0.055931651769947466
6121	0.07576849457460931
6145	0.017656589875393362
6197	0.024860695645396804
6236	0.043500007780535026
6242	0.049300345519648334
6264	0.030619264397998714
6492	0.10788280228418645
6577	0.0830079689434273
6668	0.06829020894125575
6772	0.053633748340417974
6788	0.06509193606476309
6794	0.05884654969974769
6921	0.10779817010414802
7004	0.03179237921306798
7154	0.018381571593103246
7198	0.025436576475466613
7237	0.017972632136359665
7251	0.045255093260101235
7310	0.06415813392271644
7349	0.04069170555654788
7374	0.05176836495143572
7518	0.0212829436955134
7550	0.06509193606476309
7708	0.07233141043358106
7802	0.053633748340417974
7805	0.05490440332703821
7828	0.06336392568096402
7919	0.025214524498552788
7947	0.07233141043358106
7951	0.03511904698151026
8061	0.10779817010414802
8136	0.12051226094961376
8218	0.03694928294305254
8291	0.010550475802990513
8294	0.06785704385952336
8336	0.045255093260101235
8369	0.09447237809570963
8371	0.0778252810208952
8407	0.05540946555871944
8411	0.03831731985800292
8425	0.0778252810208952
8441	0.029151199981372503
8594	0.03831731985800292
8624	0.09087622522928639
8786	0.04816999118990145
8838	0.03626053341171704
8839	0.050597952657299064
8851	0.17109700643868941
8859	0.01852138814781929
8874	0.04030173490404237
8898	0.0778252810208952
8915	0.1479085607088495
8950	0.045795605491356486
8969	0.13429744502209792
8997	0.023704076070351396
9010	0.05884654969974769
9047	0.047852391937642375
9069	0.07833380718425462
9204	0.06165485192373484
9237	0.026420887888642074
9278	0.01341528812008986
9310	0.006266500854978246
9311	0.12037357501421724
9551	0.03814897918769837
9583	0.04499178739509605
10045	0.0778252810208952
10106	0.06710257261469148
10107	0.05303507986017448
10109	0.04303321393627984
10132	0.06517656824480152
10257	0.08644505308445555
10339	0.06714872251104896
10441	0.03918777845080842
10473	0.0463557769697169
10486	0.053941401142093226
10590	0.06829020894125575
10718	0.03306226053522438
10728	0.05983344974293643
10972	0.04958040232144145
10998	0.012291615588515886
11064	0.025002659950024427
11155	0.04214003516199794
11197	0.07946937722559141
11230	0.02214689076084255
11292	0.014614016701720281
11460	0.043500007780535026
11591	0.019537339914009563
11738	0.23036572428117064
11739	0.29498447516222426
11771	0.05490440332703821
11788	0.09034260649895245
11890	0.020625063574046237
11891	0.07926266366592621
12037	0.07395428035442475
12218	0.009841539231438622
12238	0.03831731985800292
12245	0.06165485192373484
